,BusStopCode,Description,Latitude,Longitude,RoadName
4018,70401,BEF UBI RD 4,1.33088230075978,103.89811560002391,Ubi Rd 3
4019,70409,BLK 3032A,1.33094654621155,103.89789906902672,Ubi Rd 3
4020,71011,Aft Paya Lebar Rd,1.33411688207761,103.89054392713261,Airport Rd
4021,71021,Opp Comfort Test Ctr,1.33655775095595,103.89468782549605,Airport Rd
4022,71029,Comfort Test Ctr,1.33654331402892,103.89504292943955,Airport Rd
4023,71031,Opp Gordon Warehse Bldg,1.33913918063035,103.8968074607421,Airport Rd
4024,71041,Opp Air Force Museum,1.34652497125332,103.89845248326446,Airport Rd
4025,71049,Air Force Museum,1.34609209274348,103.89881549663342,Airport Rd
4026,71051,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124,Hougang Ave 3
4027,71059,Bef Kim Chuan Rd,1.34065465828861,103.89195372882892,Hougang Ave 3
4028,71061,Bef Airport Rd,1.33901443022109,103.89506854137488,Hougang Ave 3
4029,71069,Aft Airport Rd,1.3385251356058,103.89512258677937,Hougang Ave 3
4030,71071,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542,Eunos Link
4031,71079,Comfort Driving Ctr,1.33554558497215,103.89825312082961,Eunos Link
4032,71081,Eunos Technolink,1.33375855817569,103.9005998503616,Eunos Link
4033,71089,Opp Eunos Technolink,1.33291479894363,103.90097214917817,Eunos Link
4034,71091,Blk 637,1.33073374785934,103.90373154551283,Eunos Link
4035,71099,Blk 311,1.33022638900189,103.9038336109893,Eunos Link
4036,71101,Blk 318,1.3283069439771,103.90283722202501,Ubi Ave 1
4037,71109,Maha Bodhi Sch,1.32831828375817,103.90256616022272,Ubi Ave 1
4038,71111,Blk 343,1.3267052749653,103.90058695177659,Ubi Ave 1
4039,71119,Opp Blk 343,1.32680124825187,103.90021869264116,Ubi Ave 1
4040,71121,UBI STN EXIT B,1.330081111,103.8994169,Ubi Ave 2
4041,71129,UBI STN EXIT A,1.329761944,103.8991489,Ubi Ave 2
4042,71131,Automobile Megamart,1.33127510693644,103.90140378909662,Ubi Ave 2
4043,71139,Blk 302,1.33054224737538,103.90087888738246,Ubi Ave 2
4044,71141,Blk 3023,1.32917333299413,103.89706805602555,Ubi Ave 2
4045,71149,Blk 3024,1.32886553888796,103.89713767691656,Ubi Ave 2
4046,71151,Blk 3021,1.32814305145316,103.8944494102938,Ubi Ave 2
4047,71159,Blk 3026,1.32787641919412,103.89457489895001,Ubi Ave 2
4048,71161,Blk 3019,1.32732994325917,103.89209147524538,Ubi Ave 2
4049,71169,Aztech Bldg,1.32706502989935,103.89217317535862,Ubi Ave 2
4050,71171,Blk 1022,1.33497828854869,103.89238738026172,Airport Rd
4051,71179,Opp Blk 1022,1.3346773011372,103.89238294056769,Airport Rd
4052,71181,Opp Paya Lebar Air Base,1.34332868665716,103.8989460984825,Airport Rd
4053,71189,Paya Lebar Air Base,1.34494057674135,103.89909457528678,Airport Rd
4054,71191,Aft Defu Lane 12,1.34114100497371,103.89814797322435,Airport Rd
4055,71201,Paya Ubi Ind Pk,1.32612447781531,103.89795152582765,Ubi Ave 1
4056,71209,Opp Paya Ubi Ind Pk,1.32608112825105,103.89720788120638,Ubi Ave 1
4057,71211,Ubi 55,1.32546235545492,103.89525403753592,Ubi Ave 1
4058,71219,Ubi Techpark,1.32554207103,103.89505220634288,Ubi Ave 1
4059,71221,Meiban Ind Bldg,1.32632177179998,103.89318347862555,Ubi Rd 1
4060,71229,Opp Meiban Ind Bldg,1.32623562632795,103.8933485973626,Ubi Rd 1
4061,71291,THE LEO,1.33709007875103,103.90374749997088,Kaki Bt Rd 3
4062,71299,EMPIRE TECHNOCENTRE,1.33675693078428,103.9040176205713,Kaki Bt Rd 3
4063,71331,KAKI BT AUTOHUB,1.33683480070641,103.90096749998749,Kaki Bt Ave 2
4064,71339,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516,Kaki Bt Ave 2
4065,72011,Blk 322,1.32816499999482,103.90548361097667,Jln Eunos
4066,72019,Eunos Mansions,1.32884628389091,103.90546507501655,Jln Eunos
4067,72021,Blk 646,1.33096531210116,103.9063218660858,Bedok Reservoir Rd
4068,72029,Opp Blk 646,1.33086398684,103.90655207721196,Bedok Reservoir Rd
4069,72031,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682,Kaki Bt Ave 1
4070,72039,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736,Kaki Bt Ave 1
4071,72041,Blk 660A CP,1.33470286981513,103.90743417265202,Kaki Bt Ave 1
4072,72049,Opp Blk 660A CP,1.33490332816583,103.90747460787432,Kaki Bt Ave 1
4073,72051,Kaki Bt Ind Est,1.33343973211343,103.90412516288117,Kaki Bt Ave 1
4074,72059,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385,Kaki Bt Ave 1
4075,72061,Blk 122,1.33177922756641,103.9098393917043,Bedok Reservoir Rd
4076,72069,Blk 121,1.33150994155892,103.90977961908514,Bedok Reservoir Rd
4077,72071,Blk 133,1.33219165087886,103.91184110459187,Bedok Reservoir Rd
4078,72079,Blk 609,1.33201510811169,103.91201112281274,Bedok Reservoir Rd
4079,72131,OPP TECH VIEW,1.33791126455323,103.90994099232343,Kaki Bt Ave 3
4080,72139,TECH VIEW,1.337282,103.909145,Kaki Bt Ave 3
4081,72141,BARTLEY BIZ CTR,1.33860729777301,103.91150189998882,Kaki Bt Ave 3
4082,72149,SHUN LI IND PK,1.33834674682355,103.91170534393189,Kaki Bt Ave 3
4083,72151,AUTOBAY @ KAKI BT,1.34084789558521,103.91301810001244,Kaki Bt Ave 6
4084,72159,OPP AUTOBAY @ KAKI BT,1.340359,103.912709,Kaki Bt Ave 6
4085,72161,AFT BARTLEY VIADUCT,1.34114935376337,103.916355499978,Kaki Bt Rd 5
4086,72169,BEF BARTLEY VIADUCT,1.34105,103.916208,Kaki Bt Rd 5
4087,73019,Bef RSAF Roundabout,1.35196515809661,103.8994408560332,Airport Rd
4088,73021,LP 223R12,1.37990824811851,103.91860651287472,Tampines Rd
4089,73029,Opp LP 223R10,1.37988665914102,103.91817387962283,Tampines Rd
4090,73031,Bef Tampines Ind Ave 5,1.37606329708152,103.920020388391,Tampines Rd
4091,73039,Aft Tampines Ind Ave 5,1.37605781654383,103.919840609252,Tampines Rd
4092,73041,ST Aero,1.35049911274132,103.89882183551578,Airport Rd
4093,73049,Air Force Sch,1.35075966304764,103.89911545547028,Airport Rd
4094,74011,Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835671,Tampines Rd
4095,74019,Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552,Tampines Rd
4096,74021,Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189,Tampines Rd
4097,74029,Aft Tampines Ind Ave 4,1.3700705233294,103.92288994719686,Tampines Rd
4098,74031,Aft Jln Sam Kong Si,1.36753470077913,103.92648611289407,Tampines Rd
4099,74039,Bef Jln Sam Kong Si,1.36735308717402,103.92618181390851,Tampines Rd
4100,74041,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927,Tampines Link
4101,74049,Golden Pagoda Tp,1.36851139242556,103.93012376046164,Tampines Link
4102,75009,Tampines Int,1.35407552367477,103.94339098473914,Tampines Ctrl 1
4103,75019,Tampines Concourse Int,1.35737133106172,103.9416488042812,Tampines Concourse
4104,75021,BLK 879B,1.35168445182114,103.92851745350569,Tampines Street 86
4105,75031,Opp Springfield Sec Sch,1.35080696753697,103.92946243284943,Tampines Ave 8
4106,75039,Springfield Sec Sch,1.3506577199911,103.92956819494434,Tampines Ave 8
4107,75051,TAMPINES WEST STN EXIT B,1.34503394154132,103.94008153173421,Tampines Ave 1
4108,75059,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283,Tampines Ave 1
4109,75061,Opp Bedok Reform Trg Ctr,1.34071391760745,103.93646836281481,Bedok Reservoir Rd
4110,75069,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881,Bedok Reservoir Rd
4111,75071,Opp Blk 819,1.34893303477474,103.93654250213598,Tampines Ave 3
4112,75079,Blk 819,1.34858249441921,103.9370121634589,Tampines Ave 3
4113,75081,Blk 831,1.34986941891093,103.93426738811776,Tampines Ave 3
4114,75089,Blk 827,1.34977145890473,103.93404731779178,Tampines Ave 3
4115,75099,Blk 897,1.34810640028821,103.93423427925954,Tampines St 81
4116,75101,Blk 880,1.35109968413462,103.93150144928326,Tampines Ave 3
4117,75109,Blk 888,1.35115140327554,103.93102423699943,Tampines Ave 3
4118,75111,Blk 874A,1.35304499998303,103.93201333297846,Tampines St 84
4119,75121,Opp Darul Ghufran Mque,1.35593392058986,103.93903255460283,Tampines Ave 5
4120,75129,Darul Ghufran Mque,1.35563642049496,103.93936521711959,Tampines Ave 5
4121,75131,Bet Blks 701/702,1.35594818346107,103.93709646027764,Tampines Ave 5
4122,75139,Blk 863,1.35563964372785,103.93612503756641,Tampines Ave 5
4123,75141,Blk 730,1.35625000000112,103.93377888890949,Tampines Ave 5
4124,75149,Blk 867A,1.35597194444127,103.93366388890493,Tampines Ave 5
4125,75151,Opp Blk 871A,1.35451781224143,103.93145206236657,Tampines Ave 8
4126,75159,Blk 874,1.35405115206724,103.93146643451303,Tampines Ave 8
4127,75161,Blk 855,1.35324997143303,103.93456070784656,Tampines St 83
4128,75169,Opp Blk 853,1.35327639994383,103.93440612457627,Tampines St 83
4129,75171,UWCSEA,1.3575,103.9313,Tampines Ave 5
4130,75179,Blk 871C,1.357,103.9317,Tampines Ave 5
4131,75201,Blk 835,1.35078500992301,103.93353377368994,Tampines St 83
4132,75209,Blk 882A,1.35145000000178,103.93361000002287,Tampines St 83
4133,75219,Blk 889,1.34971138040971,103.9321567318492,Tampines St 81
4134,75221,Opp Temasek Poly East G,1.34567355960876,103.93595044893453,Tampines Ave 1
4135,75229,Temasek Poly East G,1.34499782605889,103.93676608938834,Tampines Ave 1
4136,75231,Opp Temasek Poly,1.34707779444929,103.93265533979496,Tampines Ave 1
4137,75239,Temasek Poly,1.34675259898315,103.93257655832721,Tampines Ave 1
4138,75241,Opp Temasek Poly West G,1.34844803009871,103.92980219657613,Tampines Ave 1
4139,75249,Temasek Poly West G,1.34791499671757,103.93017010145029,Tampines Ave 1
4140,75251,Opp Tropica Condo,1.3494983330038,103.92783361101397,Tampines Ave 1
4141,75259,Tropica Condo,1.34913805600656,103.92798027801848,Tampines Ave 1
4142,75261,Bet Blks 710/713,1.35801998380195,103.93796778680796,Tampines Ave 6
4143,75269,Opp Blks 710/713,1.35917286418935,103.93814214622792,Tampines Ave 6
4144,75271,Blk 721,1.36024833439953,103.93601495043112,Tampines Ave 9
4145,75279,Opp Blk 721,1.3604749400553,103.93620400344062,Tampines Ave 9
4146,75281,Blk 742A,1.36022789260467,103.93363809095122,Tampines Ave 9
4147,75289,Opp Blks 741/742,1.36045667202312,103.93331674675824,Tampines Ave 9
4148,75291,Aft Tampines Ave 9,1.36149182194897,103.93076720725303,Tampines Ave 10
4149,75299,Bef Tampines Ave 9,1.36239101738996,103.93106617032824,Tampines Ave 10
4150,75311,Tampines Dormitory,1.36707803417357,103.93078207971784,Tampines Ave 10
4151,75319,Opp Tampines Dormitory,1.36720805556001,103.93106194445039,Tampines Ave 10
4152,75329,Poi Ching Pr Sch,1.35775471736024,103.93627195175705,Tampines St 71
4153,75339,Blk 734,1.35846309875614,103.93415212517196,Tampines St 71
4154,75341,Opp The Clearwater Condo,1.33832204097015,103.933861255669,Bedok Reservoir Rd
4155,75349,The Clearwater Condo,1.33811824869625,103.9339578151498,Bedok Reservoir Rd
4156,75351,Bef TPE,1.37364163782281,103.93077504301999,Tampines Ave 10
4157,75359,Aft TPE,1.37438650022455,103.93147946559002,Tampines Ave 10
4158,75361,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374,Tampines Ave 10
4159,75369,Opp HNS Micro Siltronic,1.37079630405212,103.93056528604264,Tampines Ave 10
4160,75371,Aft Tampines Ave 5,1.35909826524265,103.93052373888251,Tampines Ave 10
4161,75379,Bef Tampines Ave 5,1.35943002306953,103.9309897702735,Tampines Ave 10
4162,75381,T5@TAMPINES,1.373188889,103.9266,Tampines Ind Ave 5
4163,75391,OPP SILTRONIC,1.37507,103.9213,Tampines Ind Ave 5
4164,75401,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169045,Tampines Ave 10
4165,75409,THE SANTORINI,1.35220181029011,103.92724068972525,Tampines Ave 10
4166,75411,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906,Tampines Ave 10
4167,75419,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406,Tampines Ave 10
4168,75461,Reebonz Bldg,1.36591354266845,103.93360116833266,Tampines Avenue 11
4169,75469,Opp Reebonz Bldg,1.36626888891089,103.93315812393162,Tampines Avenue 11
4170,75471,Blk 602B,1.361598056,103.9379408,Tampines Ave 6
4171,75479,Blk 619A,1.361776111,103.9381889,Tampines Ave 6
4172,75481,Blk 609D,1.363804,103.93794,Tampines Ave 6
4173,75489,Opp Blk 609D,1.363941111,103.9381689,Tampines Ave 6
4174,75491,Blk 614,1.365746,103.936676,Tampines Ave 6
4175,75499,Opp Blk 614,1.366074,103.936768,Tampines Ave 6
4176,76031,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026745,Tampines Ave 2
4177,76039,TAMPINES EAST STN EXIT C,1.35506418976437,103.9555498102644,Tampines Ave 2
4178,76041,BLK 842C,1.35122178461773,103.9365069000221,Tampines St 82
4179,76049,OPP BLK 842C,1.35118252345739,103.93633200959248,Tampines St 82
4180,76051,Our Tampines Hub,1.35313809279079,103.9412639409046,Tampines Ave 5
4181,76059,Opp Our Tampines Hub,1.35296163572491,103.94165154852797,Tampines Ave 5
4182,76061,Blk 938,1.3482019444416,103.94189805552267,Tampines Ave 5
4183,76069,Blk 147,1.34875342114003,103.94208629087403,Tampines Ave 5
4184,76071,Blk 141,1.34802638899143,103.94517805600674,Tampines Ave 2
4185,76079,Blk 101,1.34794388891649,103.94563500000055,Tampines Ave 2
4186,76081,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937,Tampines Ave 2
4187,76089,The Holy Trinity Ch,1.34916805553714,103.94923388889873,Tampines Ave 2
4188,76091,Blk 206,1.35071636446812,103.95275166965992,Tampines Ave 2
4189,76099,Blk 285,1.35026359502623,103.95249172187374,Tampines Ave 2
4190,76101,Tampines East CC,1.35303315550855,103.95480210652737,Tampines Ave 2
4191,76109,Blk 302,1.35296639979416,103.9551184525466,Tampines Ave 2
4192,76111,Blk 945,1.35157455446947,103.94023387732626,Tampines Ave 4
4193,76119,Opp Blk 945,1.35188664573357,103.94009028016603,Tampines Ave 4
4194,76121,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168992,Tampines Ave 4
4195,76129,St. Hilda's Sec Sch,1.34988214931301,103.93791583710507,Tampines Ave 4
4196,76131,UOB Tampines Ctr,1.35184112001279,103.94254133694142,Tampines Ave 4
4197,76139,Opp Century Sq,1.35162691843499,103.94385009279503,Tampines Ave 4
4198,76141,Tampines Stn/Int,1.35366689109025,103.94609060451609,Tampines Ave 4
4199,76149,Opp Tampines Stn/Int,1.35370728527221,103.94636710560508,Tampines Ave 4
4200,76151,Blk 237,1.355263,103.946998,Tampines St 21
4201,76159,Opp Blk 237,1.35517831738683,103.94720149012322,Tampines St 21
4202,76161,Opp Blk 248,1.35258745876643,103.94758343695361,Tampines St 21
4203,76169,Blk 248,1.3524530559991,103.9474516670289,Tampines St 21
4204,76171,Blk 266,1.35177947844792,103.95042351024047,Tampines St 21
4205,76179,Opp Blk 266,1.35172938925372,103.95069571840816,Tampines St 21
4206,76181,Blk 216,1.35384110037439,103.95308027923268,Tampines St 23
4207,76189,Opp Blk 216,1.3537000000187,103.95279611102576,Tampines St 23
4208,76191,BLK 401,1.3569438864901,103.94477445426702,Tampines Ave 7
4209,76199,BLK 503,1.35660016333768,103.94535428432116,Tampines Ave 7
4210,76201,Blk 423,1.35687499368341,103.9479674220669,Tampines Ave 7
4211,76209,Blk 233,1.35660332787929,103.94766913185744,Tampines Ave 7
4212,76211,Blk 449,1.35674667237884,103.95100259167165,Tampines Ave 7
4213,76219,Blk 230E,1.35644168689504,103.95114418566536,Tampines Ave 7
4214,76221,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733993,Tampines Ave 7
4215,76229,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838,Tampines Ave 7
4216,76231,Opp Blk 390,1.35666908955685,103.95736200626966,Tampines Ave 7
4217,76239,Blk 390,1.3564927293972,103.95754826481253,Tampines Ave 7
4218,76241,Blk 497D,1.35845802746258,103.95917058122039,Tampines Ave 7
4219,76249,Blk 370,1.35836639849151,103.95947435534286,Tampines Ave 7
4220,76251,Blk 487B,1.35970826873107,103.95823716945422,Tampines St 45
4221,76259,Opp Blk 487B,1.35967015846114,103.95842446373796,Tampines St 45
4222,76261,Blk 489B,1.36164005637877,103.95740032197719,Tampines St 45
4223,76269,Opp Blk 489A,1.36187820405808,103.95739818627865,Tampines St 45
4224,76271,Dunman Sec Sch,1.36181167182029,103.95518343875231,Tampines St 45
4225,76279,Blk 491C,1.3618856073242,103.95504580030337,Tampines St 45
4226,76281,Junyuan Pr Sch,1.34758373789104,103.93848632286071,Tampines Ave 4
4227,76289,Blk 801,1.34738728491099,103.93814569319093,Tampines Ave 4
4228,76291,Angsana Pr Sch,1.3488330441336,103.95120760822915,Tampines St 22
4229,76301,Blk 283,1.34907001187678,103.95354386528878,Tampines St 22
4230,76311,Blk 460,1.35791501506433,103.95535655821823,Tampines Ave 9
4231,76319,Opp Blk 454,1.35765005311874,103.95558714864025,Tampines Ave 9
4232,76329,Blk 125,1.34644501660314,103.94989623103628,Tampines St 11
4233,76339,Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394,Tampines St 11
4234,76341,Blk 464,1.35976305104284,103.95535006454477,Tampines Ave 9
4235,76349,Dunman Sec Sch,1.3603851367314,103.95556569101933,Tampines Ave 9
4236,76351,Blk 484,1.36213822350227,103.95309131019367,Tampines Ave 9
4237,76359,Blk 493B,1.36209168075863,103.95217875196944,Tampines Ave 9
4238,76361,Blk 430,1.36002524992852,103.95032266084807,Tampines Ave 9
4239,76369,Blk 496F,1.36025642698418,103.95022273065783,Tampines Ave 9
4240,76371,Blk 459,1.35852839462785,103.95427534853701,Tampines St 42
4241,76391,Blk 418,1.35844376751138,103.947541136035,Tampines St 41
4242,76399,Blk 417,1.3586225675181,103.94723337005571,Tampines St 41
4243,76401,Blk 230B,1.35501333299594,103.95086166698833,Tampines St 21
4244,76409,Blk 259,1.35484670853897,103.9507954515594,Tampines St 21
4245,76411,Ngee Ann Sec Sch,1.35385001382018,103.95742752062093,Tampines St 32
4246,76419,Blk 307A,1.35366243500181,103.95648530342,Tampines St 32
4247,76421,Opp Blk 331,1.35384124345467,103.95987193850509,Tampines St 32
4248,76429,Blk 331,1.35369222069272,103.9595890045465,Tampines St 32
4249,76431,BLK 333,1.353726389,103.9612131,Tampines St 33
4250,76439,Blk 351,1.35288166702581,103.96260527798987,Tampines St 33
4251,76441,OPP BLK 345,1.35219503409437,103.96105194447786,Tampines St 33
4252,76449,Blk 343,1.35207508249597,103.96113006140774,Tampines St 33
4253,76451,BLK 324,1.35220340979899,103.95928609997816,Tampines St 33
4254,76459,Blk 323,1.35208003080961,103.95873194771903,Tampines St 33
4255,76461,Eden Condo,1.35610972200156,103.95981833302024,Tampines St 34
4256,76469,East Spring Sec Sch,1.35630339357193,103.95985048163843,Tampines St 34
4257,76471,BLK 444,1.35855302099722,103.95134500001934,Tampines St 42
4258,76511,THE TAMPINES TRILLIANT,1.35940728864246,103.93942626783013,Tampines Concourse
4259,76519,BET BLKS 524B/523D,1.35920624506603,103.93921870101352,Tampines Concourse
4260,76521,OPP BLK 519A,1.357468889,103.940775,Tampines Concourse
4261,76529,BLK 519A,1.357528889,103.9405089,Tampines Concourse
4262,76541,Citylife@ Tampines,1.36023180021367,103.94053134805151,Tampines Ave 9
4263,76549,Opp Citylife@ Tampines,1.3604278704904,103.94061354425413,Tampines Ave 9
4264,76551,TAMPINES STN EXIT D,1.355401,103.943599,Tampines Ctrl 1
4265,76559,AFT TAMPINES STN EXIT E,1.355625,103.943569,Tampines Ctrl 1
4266,77009,Pasir Ris Int,1.3737224021188,103.95021243108012,Pasir Ris Dr 3
4267,77011,Opp Blk 515,1.37376489998905,103.94266590001561,Pasir Ris Dr 1
4268,77019,Blk 515,1.3737108000359,103.94351079998545,Pasir Ris Dr 1
4269,77021,Opp Blk 571,1.3726630000055,103.94557280001845,Pasir Ris Dr 1
4270,77029,Blk 571,1.37274960000662,103.94597779999948,Pasir Ris Dr 1
4271,77031,Blk 528C/Pasir Ris Stn,1.37116337071002,103.9483810573245,Pasir Ris Dr 1
4272,77039,Bef Pasir Ris Stn,1.37159118708865,103.94834855629753,Pasir Ris Dr 1
4273,77041,Blk 541,1.36944854648197,103.95130450100082,Pasir Ris Dr 1
4274,77049,Pasir Ris Town Pk,1.36963556960047,103.95158314847573,Pasir Ris Dr 1
4275,77051,Blk 115,1.36908504460753,103.95508527984948,Pasir Ris Dr 1
4276,77059,Blk 425,1.36936138996292,103.95506338293471,Pasir Ris Dr 1
4277,77061,Ris Grandeur,1.37377216806532,103.94041320097696,Elias Rd
4278,77069,Opp Ris Grandeur,1.37414972830656,103.94081177255107,Elias Rd
4279,77071,Blk 633,1.37810945408117,103.94127900809487,Elias Rd
4280,77079,Elias Mall,1.37728664750339,103.94145255170352,Elias Rd
4281,77081,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854711,Elias Rd
4282,77089,Bef Pasir Ris Dr 3,1.38005668836989,103.9426864870342,Elias Rd
4283,77091,AFT PASIR RIS AVE,1.38042637835149,103.94547139015036,Elias Rd
4284,77099,Bef Pasir Ris Ave,1.38042138903141,103.94637916697367,Elias Rd
4285,77101,Bef Pasir Ris Rd,1.38073471255879,103.9482518388129,Elias Rd
4286,77109,Aft Pasir Ris Rd,1.3805263866174,103.94826215873827,Elias Rd
4287,77111,Bef Pasir Ris Way,1.38219835929252,103.94638094436415,Pasir Ris Rd
4288,77119,Aft Pasir Ris Way,1.38222775917912,103.94657905489993,Pasir Ris Rd
4289,77129,Opp Unit 104,1.38396304779096,103.94374627572016,Pasir Ris Rd
4290,77131,Blk 502,1.3755835643888,103.94652128223,Pasir Ris St 52
4291,77139,Blk 582,1.37518089319612,103.94649798163485,Pasir Ris St 52
4292,77141,Blk 519,1.37380309020358,103.9452981948771,Pasir Ris St 52
4293,77161,Blk 741,1.37752492323898,103.93657565115056,Pasir Ris Dr 10
4294,77169,Opp Blk 742,1.37694324707892,103.9363320444146,Pasir Ris Dr 10
4295,77171,Aft Pasir Ris Stn Exit A,1.37276133738912,103.95064755544978,Pasir Ris Ctrl
4296,77179,Pasir Ris Town Pk,1.37254332490473,103.95081255052568,Pasir Ris Ctrl
4297,77181,Blk 638,1.37591147273628,103.94109934608323,Elias Rd
4298,77189,Blk 613,1.3755564005294,103.94124910119332,Elias Rd
4299,77191,Blk 500A,1.37654807606486,103.94602815996554,Pasir Ris Dr 3
4300,77199,Opp Blk 500A,1.37707803132455,103.94566567184114,Pasir Ris Dr 3
4301,77201,Pasir Ris Elias CC,1.37864001176536,103.94276350247947,Pasir Ris Dr 3
4302,77209,Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348,Pasir Ris Dr 3
4303,77211,Blk 626,1.37999169580419,103.94094544562029,Pasir Ris Dr 3
4304,77219,Opp Blk 626,1.3805766269449,103.94064766803564,Pasir Ris Dr 3
4305,77221,Blk 651,1.37954502345926,103.93830035527515,Pasir Ris Dr 10
4306,77231,Tampines Meridian Jc,1.37670503142246,103.93844026085439,Pasir Ris Dr 1
4307,77239,Blk 643,1.37741830757924,103.93793201117523,Pasir Ris Dr 1
4308,77241,Opp Blk 640,1.37531331487507,103.940272636011,Pasir Ris Dr 1
4309,77249,Blk 640,1.37599439507295,103.939861116152,Pasir Ris Dr 1
4310,77251,Blk 713,1.38223834152443,103.93864433688064,Pasir Ris Dr 3
4311,77259,Opp Blk 713,1.3827163599648,103.93855855739126,Pasir Ris Dr 3
4312,77261,Blk 717,1.38285811735056,103.93615875590504,Pasir Ris Dr 12
4313,77269,Opp Blk 717,1.38289337444624,103.9357870042478,Pasir Ris Dr 12
4314,77271,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619,Pasir Ris Dr 12
4315,77279,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568,Pasir Ris Dr 12
4316,77281,Blk 740,1.37837166677052,103.93618729229594,Pasir Ris Dr 1
4317,77289,Blk 738,1.37889759950996,103.93596534133927,Pasir Ris Dr 1
4318,77291,Blk 753,1.37746279073187,103.93476034022859,Pasir Ris St 71
4319,77301,Blk 778,1.37419765728407,103.93864478052231,Pasir Ris St 71
4320,77309,Opp Blk 778,1.37437639672106,103.93874482147835,Pasir Ris St 71
4321,77311,Bet Blks 771/772,1.37581953068998,103.936865329717,Pasir Ris St 71
4322,77319,Opp Blks 771/772,1.37554666701554,103.93754166696733,Pasir Ris St 71
4323,77321,Aft Pasir Ris St 53,1.37313477197799,103.94802646457005,Pasir Ris Ctrl
4324,77329,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548,Pasir Ris Ctrl
4325,77331,Blk 747A,1.3782973982979,103.93338764757789,Pasir Ris Dr 12
4326,77339,Aft TPE,1.3780301775267,103.93278653475954,Pasir Ris Dr 12
4327,77341,Opp Blk 569,1.36973888889645,103.94849805552538,Pasir Ris St 51
4328,77349,Blk 569,1.37000783675508,103.94874237905681,Pasir Ris St 51
4329,77351,Blk 562,1.36789609661968,103.95008847029645,Pasir Ris St 51
4330,77359,Blk 564,1.36808803474125,103.95001861343128,Pasir Ris St 51
4331,77361,Blk 555,1.36800665136778,103.95173655442387,Pasir Ris St 51
4332,77369,Opp Blk 555,1.36836666126193,103.95166401714877,Pasir Ris St 51
4333,77371,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118,Pasir Ris Dr 8
4334,77379,Bef Pasir Ris Dr 3,1.37468886777036,103.94801300636183,Pasir Ris Dr 8
4335,78049,Blk 612,1.3744627816256,103.94180578126523,Pasir Ris Dr 1
4336,78051,Blk 197,1.36625310810093,103.96118122599651,Pasir Ris Dr 1
4337,78059,Blk 210,1.36677606799955,103.96113744871693,Pasir Ris Dr 1
4338,78061,Blk 104,1.36824361151738,103.95848117561664,Pasir Ris Dr 1
4339,78069,Blk 442,1.36869168470813,103.95815838787027,Pasir Ris Dr 1
4340,78071,Blk 446,1.37031163160495,103.95718010428234,Pasir Ris Dr 6
4341,78079,Blk 429,1.36995048419615,103.95691414168428,Pasir Ris Dr 6
4342,78081,Blk 467,1.37368803498525,103.95635599319583,Pasir Ris Dr 6
4343,78089,Blk 405,1.37361141865113,103.95608873577847,Pasir Ris Dr 6
4344,78091,Opp Downtown East,1.37681617858505,103.95624713617742,Pasir Ris Cl
4345,78099,Aft Loyang Gdns,1.37740660071471,103.95708795238238,Jln Loyang Besar
4346,78101,Opp Downtown East,1.37506644391944,103.95404801695994,Pasir Ris Dr 3
4347,78109,Downtown East,1.37533322687905,103.95388142049359,Pasir Ris Dr 3
4348,78111,Blk 479,1.37545781179514,103.95798631897796,Pasir Ris Dr 3
4349,78119,Opp Blk 479,1.37568000002841,103.95796611110238,Pasir Ris Dr 3
4350,78121,Bet Blks 232/233,1.37485968829133,103.96200053620825,Pasir Ris Dr 3
4351,78129,Opp Blk 233,1.37513135750693,103.9621203385503,Pasir Ris Dr 3
4352,78131,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912,Pasir Ris Dr 3
